Gene stable ID,Gene name,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Crab-eating macaque orthology confidence
ENSMUSG00000035540,Gc,ENSMFAG00000032395,GC,ortholog_one2one,1.0
ENSMUSG00000041130,Zfp598,ENSMFAG00000001763,ZNF598,ortholog_one2one,1.0
ENSMUSG00000031386,Hcfc1,ENSMFAG00000035763,HCFC1,ortholog_one2one,1.0
ENSMUSG00000026308,Klhl30,ENSMFAG00000041151,KLHL30,ortholog_one2one,1.0
ENSMUSG00000053184,Spaca3,ENSMFAG00000001727,SPACA3,ortholog_one2one,1.0
ENSMUSG00000043067,Dpy19l1,ENSMFAG00000041115,DPY19L1,ortholog_one2one,1.0
ENSMUSG00000035528,Npffr2,ENSMFAG00000042560,NPFFR2,ortholog_one2one,1.0
ENSMUSG00000015879,Fam184b,ENSMFAG00000002820,FAM184B,ortholog_one2one,1.0
ENSMUSG00000029765,Plxna4,ENSMFAG00000041659,PLXNA4,ortholog_one2one,1.0
ENSMUSG00000020704,Asic2,ENSMFAG00000007668,ASIC2,ortholog_one2one,1.0
ENSMUSG00000028949,Smarcd3,ENSMFAG00000032295,SMARCD3,ortholog_one2one,1.0
ENSMUSG00000019320,Noxo1,ENSMFAG00000037791,NOXO1,ortholog_one2one,1.0
ENSMUSG00000028236,Sdr16c5,ENSMFAG00000002079,SDR16C5,ortholog_one2one,1.0
ENSMUSG00000035559,Mpv17l2,ENSMFAG00000041586,MPV17L2,ortholog_one2one,1.0
ENSMUSG00000054679,Srsf12,ENSMFAG00000048779,SRSF12,ortholog_one2one,1.0
ENSMUSG00000031834,Pik3r2,ENSMFAG00000034445,PIK3R2,ortholog_one2one,1.0
ENSMUSG00000040128,Pnrc1,ENSMFAG00000046306,PNRC1,ortholog_one2one,1.0
ENSMUSG00000040688,Tbl3,ENSMFAG00000030302,TBL3,ortholog_one2one,1.0
ENSMUSG00000040331,Nsmce4a,ENSMFAG00000000251,NSMCE4A,ortholog_one2one,1.0
ENSMUSG00000028382,Ptbp3,ENSMFAG00000041265,PTBP3,ortholog_one2one,1.0
ENSMUSG00000023755,Rhebl1,ENSMFAG00000035227,RHEBL1,ortholog_one2one,1.0
ENSMUSG00000026568,Mpc2,ENSMFAG00000046294,MPC2,ortholog_one2one,1.0
ENSMUSG00000041740,Rnf10,ENSMFAG00000041159,RNF10,ortholog_one2one,1.0
ENSMUSG00000032492,Pth1r,ENSMFAG00000033228,PTH1R,ortholog_one2one,1.0
ENSMUSG00000031833,Mast3,ENSMFAG00000040625,MAST3,ortholog_one2one,1.0
ENSMUSG00000047443,Erfe,ENSMFAG00000003420,ERFE,ortholog_one2one,1.0
ENSMUSG00000031392,Irak1,ENSMFAG00000042818,IRAK1,ortholog_one2one,1.0
ENSMUSG00000072572,Slc39a2,ENSMFAG00000046045,SLC39A2,ortholog_one2one,1.0
ENSMUSG00000004558,Ndrg2,ENSMFAG00000032399,NDRG2,ortholog_one2one,1.0
ENSMUSG00000040907,Atp1a3,ENSMFAG00000000209,ATP1A3,ortholog_one2one,1.0
ENSMUSG00000008482,Rnf151,ENSMFAG00000035160,RNF151,ortholog_one2one,1.0
ENSMUSG00000010453,Kansl3,ENSMFAG00000036793,KANSL3,ortholog_one2one,1.0
ENSMUSG00000020701,Tmem132e,ENSMFAG00000002538,TMEM132E,ortholog_one2one,1.0
ENSMUSG00000023000,Dhh,ENSMFAG00000051486,DHH,ortholog_one2one,1.0
ENSMUSG00000032388,Spg21,ENSMFAG00000034518,SPG21,ortholog_one2one,1.0
ENSMUSG00000022999,Lmbr1l,ENSMFAG00000031019,LMBR1L,ortholog_one2one,1.0
ENSMUSG00000040048,Ndufb10,ENSMFAG00000000484,NDUFB10,ortholog_one2one,1.0
ENSMUSG00000002500,Rpl3l,ENSMFAG00000039775,RPL3L,ortholog_one2one,1.0
ENSMUSG00000027202,Slc12a1,ENSMFAG00000031713,SLC12A1,ortholog_one2one,1.0
ENSMUSG00000066510,Ankdd1a,ENSMFAG00000041562,ANKDD1A,ortholog_one2one,1.0
ENSMUSG00000031965,Tbx20,ENSMFAG00000046090,TBX20,ortholog_one2one,1.0
ENSMUSG00000039628,Hs3st6,ENSMFAG00000054823,HS3ST6,ortholog_one2one,1.0
ENSMUSG00000023004,Tuba1b,ENSMFAG00000035643,TUBA1B,ortholog_one2one,1.0
ENSMUSG00000002910,Arrdc2,ENSMFAG00000003817,ARRDC2,ortholog_one2one,1.0
ENSMUSG00000007721,Ccdc124,ENSMFAG00000042756,CCDC124,ortholog_one2one,1.0
ENSMUSG00000015880,Ncapg,ENSMFAG00000000798,NCAPG,ortholog_one2one,1.0
ENSMUSG00000059741,Myl3,ENSMFAG00000033860,MYL3,ortholog_one2one,1.0
ENSMUSG00000053768,Chchd3,ENSMFAG00000024346,CHCHD3,ortholog_one2one,1.0
ENSMUSG00000023484,Prph,ENSMFAG00000050077,PRPH,ortholog_one2one,1.0
ENSMUSG00000026309,Ilkap,ENSMFAG00000042266,ILKAP,ortholog_one2one,1.0
ENSMUSG00000041733,Coq5,ENSMFAG00000038162,COQ5,ortholog_one2one,1.0
ENSMUSG00000043635,Adamts3,ENSMFAG00000043434,ADAMTS3,ortholog_one2one,1.0
ENSMUSG00000008813,Tppp2,ENSMFAG00000001424,TPPP2,ortholog_one2one,1.0
ENSMUSG00000030725,Lipt2,ENSMFAG00000038446,LIPT2,ortholog_one2one,1.0
ENSMUSG00000004562,Arhgef40,ENSMFAG00000023588,ARHGEF40,ortholog_one2one,1.0
ENSMUSG00000045573,Penk,ENSMFAG00000031729,PENK,ortholog_one2one,1.0
ENSMUSG00000066324,Bpnt2,ENSMFAG00000034283,BPNT2,ortholog_one2one,1.0
ENSMUSG00000035165,Kcne3,ENSMFAG00000028410,KCNE3,ortholog_one2one,1.0
ENSMUSG00000028274,Rngtt,ENSMFAG00000030988,RNGTT,ortholog_one2one,1.0
ENSMUSG00000020698,Cct6b,ENSMFAG00000038145,CCT6B,ortholog_one2one,1.0
ENSMUSG00000048752,Prss50,ENSMFAG00000042197,PRSS50,ortholog_one2one,1.0
ENSMUSG00000067071,Hes6,ENSMFAG00000031261,HES6,ortholog_one2one,1.0
ENSMUSG00000001076,C1ql4,ENSMFAG00000002196,C1QL4,ortholog_one2one,1.0
ENSMUSG00000038009,Dnajc22,ENSMFAG00000026632,DNAJC22,ortholog_one2one,1.0
ENSMUSG00000049555,Tmie,ENSMFAG00000002874,TMIE,ortholog_one2one,1.0
ENSMUSG00000002395,Use1,ENSMFAG00000039292,USE1,ortholog_one2one,1.0
ENSMUSG00000001143,Lman2l,ENSMFAG00000042119,LMAN2L,ortholog_one2one,1.0
ENSMUSG00000046010,Zfp830,ENSMFAG00000025776,ZNF830,ortholog_one2one,1.0
ENSMUSG00000003378,Grik5,ENSMFAG00000039157,GRIK5,ortholog_one2one,1.0
ENSMUSG00000048445,Ccdc57,ENSMFAG00000036159,CCDC57,ortholog_one2one,1.0
ENSMUSG00000049119,Fam110b,ENSMFAG00000038229,FAM110B,ortholog_one2one,1.0
ENSMUSG00000028954,Nub1,ENSMFAG00000033644,NUB1,ortholog_one2one,1.0
ENSMUSG00000018008,Cyth4,ENSMFAG00000001277,CYTH4,ortholog_one2one,1.0
ENSMUSG00000041064,Pif1,ENSMFAG00000042218,PIF1,ortholog_one2one,1.0
ENSMUSG00000036322,H2-Ea,ENSMFAG00000032157,HLA-DRA,ortholog_one2one,1.0
ENSMUSG00000027204,Fbn1,ENSMFAG00000041075,FBN1,ortholog_one2one,1.0
ENSMUSG00000044288,Cnr1,ENSMFAG00000040164,CNR1,ortholog_one2one,1.0
ENSMUSG00000055866,Per2,ENSMFAG00000042522,PER2,ortholog_one2one,1.0
ENSMUSG00000028383,Hsdl2,ENSMFAG00000039178,HSDL2,ortholog_one2one,1.0
ENSMUSG00000055235,Wdr86,ENSMFAG00000000892,WDR86,ortholog_one2one,1.0
ENSMUSG00000028264,Spaca1,ENSMFAG00000046308,SPACA1,ortholog_one2one,1.0
ENSMUSG00000035505,Cox18,ENSMFAG00000035677,COX18,ortholog_one2one,1.0
ENSMUSG00000002396,Ocel1,ENSMFAG00000044199,OCEL1,ortholog_one2one,1.0
ENSMUSG00000045071,E130308A19Rik,ENSMFAG00000042169,KIAA1958,ortholog_one2one,1.0
ENSMUSG00000034292,Traf3ip1,ENSMFAG00000002763,TRAF3IP1,ortholog_one2one,1.0
ENSMUSG00000028240,Cyp7a1,ENSMFAG00000041863,CYP7A1,ortholog_one2one,1.0
ENSMUSG00000030729,Pgm2l1,ENSMFAG00000031326,PGM2L1,ortholog_one2one,1.0
ENSMUSG00000034911,Ushbp1,ENSMFAG00000037623,USHBP1,ortholog_one2one,1.0
ENSMUSG00000043460,Elfn2,ENSMFAG00000026860,ELFN2,ortholog_one2one,1.0
ENSMUSG00000018169,Mfng,ENSMFAG00000000147,MFNG,ortholog_one2one,1.0
ENSMUSG00000026311,Asb1,ENSMFAG00000038837,ASB1,ortholog_one2one,1.0
ENSMUSG00000015882,Lcorl,ENSMFAG00000043664,LCORL,ortholog_one2one,1.0
ENSMUSG00000068394,Cep152,ENSMFAG00000040377,CEP152,ortholog_one2one,1.0
ENSMUSG00000028385,Snx30,ENSMFAG00000063439,SNX30,ortholog_one2one,1.0
ENSMUSG00000031820,Babam1,ENSMFAG00000044771,BABAM1,ortholog_one2one,1.0
ENSMUSG00000033170,Card10,ENSMFAG00000044580,CARD10,ortholog_one2one,1.0
ENSMUSG00000032387,Rbpms2,ENSMFAG00000045343,RBPMS2,ortholog_one2one,1.0
ENSMUSG00000032834,Pwp2,ENSMFAG00000044448,PWP2,ortholog_one2one,1.0
ENSMUSG00000050410,Tcf19,ENSMFAG00000037749,TCF19,ortholog_one2one,1.0
ENSMUSG00000028386,Slc46a2,ENSMFAG00000043389,SLC46A2,ortholog_one2one,1.0
ENSMUSG00000035109,Shc4,ENSMFAG00000038568,SHC4,ortholog_one2one,1.0
ENSMUSG00000026567,Adcy10,ENSMFAG00000032699,ADCY10,ortholog_one2one,1.0
ENSMUSG00000040312,Cchcr1,ENSMFAG00000046171,CCHCR1,ortholog_one2one,1.0
ENSMUSG00000007950,Abhd8,ENSMFAG00000028796,ABHD8,ortholog_one2one,1.0
ENSMUSG00000049521,Cdc42ep1,ENSMFAG00000031899,CDC42EP1,ortholog_one2one,1.0
ENSMUSG00000043501,Lgals2,ENSMFAG00000001312,LGALS2,ortholog_one2one,1.0
ENSMUSG00000030655,Smg1,ENSMFAG00000043062,SMG1,ortholog_one2one,1.0
ENSMUSG00000044037,Als2cl,ENSMFAG00000034134,ALS2CL,ortholog_one2one,1.0
ENSMUSG00000000374,Trappc10,ENSMFAG00000041704,TRAPPC10,ortholog_one2one,1.0
ENSMUSG00000028291,Akirin2,ENSMFAG00000023644,AKIRIN2,ortholog_one2one,1.0
ENSMUSG00000033128,Gga1,ENSMFAG00000044315,GGA1,ortholog_one2one,1.0
ENSMUSG00000028249,Sdcbp,ENSMFAG00000037999,SDCBP,ortholog_one2one,1.0
ENSMUSG00000020928,Higd1b,ENSMFAG00000045678,HIGD1B,ortholog_one2one,1.0
ENSMUSG00000024409,Psors1c2,ENSMFAG00000053880,PSORS1C2,ortholog_one2one,1.0
ENSMUSG00000039518,Cdsn,ENSMFAG00000002361,CDSN,ortholog_one2one,1.0
ENSMUSG00000022436,Sh3bp1,ENSMFAG00000042826,SH3BP1,ortholog_one2one,1.0
ENSMUSG00000020929,Eftud2,ENSMFAG00000042655,EFTUD2,ortholog_one2one,1.0
ENSMUSG00000031393,Mecp2,ENSMFAG00000033178,MECP2,ortholog_one2one,1.0
ENSMUSG00000038838,Vars2,ENSMFAG00000042367,VARS2,ortholog_one2one,1.0
ENSMUSG00000034845,Plvap,ENSMFAG00000040183,PLVAP,ortholog_one2one,1.0
ENSMUSG00000029524,Sirt4,ENSMFAG00000038370,SIRT4,ortholog_one2one,1.0
ENSMUSG00000031813,Mvb12a,ENSMFAG00000056814,MVB12A,ortholog_one2one,1.0
ENSMUSG00000119520,Gm24265,ENSMFAG00000057600,U4,ortholog_one2one,1.0
ENSMUSG00000119132,Gm24407,ENSMFAG00000064901,U4,ortholog_one2one,1.0
ENSMUSG00000028944,Prkag2,ENSMFAG00000000670,PRKAG2,ortholog_one2one,1.0
ENSMUSG00000096393,Fam240a,ENSMFAG00000040811,FAM240A,ortholog_one2one,1.0
ENSMUSG00000040524,Zfp609,ENSMFAG00000002867,ZNF609,ortholog_one2one,1.0
ENSMUSG00000116165,Pdxp,ENSMFAG00000036985,PDXP,ortholog_one2one,1.0
ENSMUSG00000023027,Atf1,ENSMFAG00000000109,ATF1,ortholog_one2one,1.0
ENSMUSG00000036395,Glb1l2,ENSMFAG00000044876,GLB1L2,ortholog_one2one,1.0
ENSMUSG00000026566,Mpzl1,ENSMFAG00000045417,MPZL1,ortholog_one2one,1.0
ENSMUSG00000045631,Tmprss12,ENSMFAG00000015375,TMPRSS12,ortholog_one2one,1.0
ENSMUSG00000001524,Gtf2h4,ENSMFAG00000022244,GTF2H4,ortholog_one2one,1.0
ENSMUSG00000030718,Ppme1,ENSMFAG00000031619,PPME1,ortholog_one2one,1.0
ENSMUSG00000005054,Cstb,ENSMFAG00000061351,CSTB,ortholog_one2one,1.0
ENSMUSG00000040044,Orc3,ENSMFAG00000041907,ORC3,ortholog_one2one,1.0
ENSMUSG00000027690,Slc2a2,ENSMFAG00000038078,SLC2A2,ortholog_one2one,1.0
ENSMUSG00000072571,Tmem253,ENSMFAG00000000773,TMEM253,ortholog_one2one,1.0
ENSMUSG00000042129,Rassf4,ENSMFAG00000031803,RASSF4,ortholog_one2one,1.0
ENSMUSG00000093550,Higd1c,ENSMFAG00000004051,HIGD1C,ortholog_one2one,1.0
ENSMUSG00000026313,Hdac4,ENSMFAG00000033242,HDAC4,ortholog_one2one,1.0
ENSMUSG00000044286,Or5au1,ENSMFAG00000040284,OR5AU1,ortholog_one2one,1.0
ENSMUSG00000023030,Slc11a2,ENSMFAG00000003818,SLC11A2,ortholog_one2one,1.0
ENSMUSG00000027889,Ampd2,ENSMFAG00000040571,AMPD2,ortholog_one2one,1.0
ENSMUSG00000020930,Ccdc103,ENSMFAG00000001556,CCDC103,ortholog_one2one,1.0
ENSMUSG00000058420,Syt17,ENSMFAG00000031347,SYT17,ortholog_one2one,1.0
ENSMUSG00000075510,Fam187a,ENSMFAG00000006235,FAM187A,ortholog_one2one,1.0
ENSMUSG00000003534,Ddr1,ENSMFAG00000033051,DDR1,ortholog_one2one,1.0
ENSMUSG00000020932,Gfap,ENSMFAG00000042945,GFAP,ortholog_one2one,1.0
ENSMUSG00000028938,Galntl5,ENSMFAG00000044831,GALNTL5,ortholog_one2one,1.0
ENSMUSG00000048489,Depp1,ENSMFAG00000061462,DEPP1,ortholog_one2one,1.0
ENSMUSG00000095115,Itpripl2,ENSMFAG00000015632,ITPRIPL2,ortholog_one2one,1.0
ENSMUSG00000040723,Rcsd1,ENSMFAG00000039084,RCSD1,ortholog_one2one,1.0
ENSMUSG00000048108,Tmem72,ENSMFAG00000041197,TMEM72,ortholog_one2one,1.0
ENSMUSG00000029528,Pxn,ENSMFAG00000031289,PXN,ortholog_one2one,1.0
ENSMUSG00000051378,Kif18b,ENSMFAG00000003134,KIF18B,ortholog_one2one,1.0
ENSMUSG00000061353,Cxcl12,ENSMFAG00000052957,CXCL12,ortholog_one2one,1.0
ENSMUSG00000031966,Glb1l3,ENSMFAG00000000783,GLB1L3,ortholog_one2one,1.0
ENSMUSG00000030652,Coq7,ENSMFAG00000065327,COQ7,ortholog_one2one,1.0
ENSMUSG00000037353,Letmd1,ENSMFAG00000035824,LETMD1,ortholog_one2one,1.0
ENSMUSG00000028245,Nsmaf,ENSMFAG00000003576,NSMAF,ortholog_one2one,1.0
ENSMUSG00000026260,Ndufa10,ENSMFAG00000001486,NDUFA10,ortholog_one2one,1.0
ENSMUSG00000045532,C1ql1,ENSMFAG00000062088,C1QL1,ortholog_one2one,1.0
ENSMUSG00000020935,Dcakd,ENSMFAG00000059706,DCAKD,ortholog_one2one,1.0
ENSMUSG00000059689,Zfp637,ENSMFAG00000032618,ZNF32,ortholog_one2one,1.0
ENSMUSG00000030852,Tacc2,ENSMFAG00000037369,TACC2,ortholog_one2one,1.0
ENSMUSG00000032386,Trip4,ENSMFAG00000036568,TRIP4,ortholog_one2one,1.0
ENSMUSG00000042079,Hnrnpf,ENSMFAG00000021184,HNRNPF,ortholog_one2one,1.0
ENSMUSG00000009108,Gnat2,ENSMFAG00000039529,GNAT2,ortholog_one2one,1.0
ENSMUSG00000044636,Csrnp2,ENSMFAG00000061964,CSRNP2,ortholog_one2one,1.0
ENSMUSG00000027655,Dhx35,ENSMFAG00000031593,DHX35,ortholog_one2one,1.0
ENSMUSG00000009733,Tfcp2,ENSMFAG00000002003,TFCP2,ortholog_one2one,1.0
ENSMUSG00000071185,Or1i2,ENSMFAG00000049100,OR1I1,ortholog_one2one,1.0
ENSMUSG00000005355,Casp14,ENSMFAG00000045231,CASP14,ortholog_one2one,1.0
ENSMUSG00000044055,Otos,ENSMFAG00000038320,OTOS,ortholog_one2one,1.0
ENSMUSG00000028292,Rars2,ENSMFAG00000039420,RARS2,ortholog_one2one,1.0
ENSMUSG00000029761,Cald1,ENSMFAG00000042272,CALD1,ortholog_one2one,1.0
ENSMUSG00000034220,Gpc1,ENSMFAG00000032000,GPC1,ortholog_one2one,1.0
ENSMUSG00000038072,Galnt11,ENSMFAG00000044998,GALNT11,ortholog_one2one,1.0
ENSMUSG00000039230,Tbcd,ENSMFAG00000034311,TBCD,ortholog_one2one,1.0
ENSMUSG00000078442,Tektl1,ENSMFAG00000039156,TEKTL1,ortholog_one2one,1.0
ENSMUSG00000034212,Ankmy1,ENSMFAG00000014439,ANKMY1,ortholog_one2one,1.0
ENSMUSG00000005357,Slc1a6,ENSMFAG00000003076,SLC1A6,ortholog_one2one,1.0
ENSMUSG00000041261,Car8,ENSMFAG00000033479,CA8,ortholog_one2one,1.0
ENSMUSG00000000001,Gnai3,ENSMFAG00000037770,GNAI3,ortholog_one2one,1.0
ENSMUSG00000040204,Pclaf,ENSMFAG00000064955,PCLAF,ortholog_one2one,1.0
ENSMUSG00000047187,Rab2a,ENSMFAG00000037805,RAB2A,ortholog_one2one,1.0
ENSMUSG00000026771,Spopl,ENSMFAG00000033909,SPOPL,ortholog_one2one,1.0
ENSMUSG00000053559,Smagp,ENSMFAG00000053555,SMAGP,ortholog_one2one,1.0
ENSMUSG00000031969,Acad8,ENSMFAG00000038809,ACAD8,ortholog_one2one,1.0
ENSMUSG00000005763,Cd247,ENSMFAG00000000076,CD247,ortholog_one2one,1.0
ENSMUSG00000028293,Slc35a1,ENSMFAG00000001045,SLC35A1,ortholog_one2one,1.0
ENSMUSG00000098112,Bin2,ENSMFAG00000046291,BIN2,ortholog_one2one,1.0
ENSMUSG00000035443,Thyn1,ENSMFAG00000039498,THYN1,ortholog_one2one,1.0
ENSMUSG00000050947,Amigo1,ENSMFAG00000030580,AMIGO1,ortholog_one2one,1.0
ENSMUSG00000041235,Chd7,ENSMFAG00000041825,CHD7,ortholog_one2one,1.0
ENSMUSG00000070544,Top1,ENSMFAG00000042654,TOP1,ortholog_one2one,1.0
ENSMUSG00000029368,Alb,ENSMFAG00000000097,ALB,ortholog_one2one,1.0
ENSMUSG00000048796,Cyb561d1,ENSMFAG00000040958,CYB561D1,ortholog_one2one,1.0
ENSMUSG00000031988,Vps26b,ENSMFAG00000038681,VPS26B,ortholog_one2one,1.0
ENSMUSG00000048997,Atxn7l2,ENSMFAG00000041449,ATXN7L2,ortholog_one2one,1.0
ENSMUSG00000023031,Cela1,ENSMFAG00000044458,CELA1,ortholog_one2one,1.0
ENSMUSG00000054932,Afp,ENSMFAG00000001250,AFP,ortholog_one2one,1.0
ENSMUSG00000018844,Fndc8,ENSMFAG00000000308,FNDC8,ortholog_one2one,1.0
ENSMUSG00000028294,Cfap206,ENSMFAG00000035889,CFAP206,ortholog_one2one,1.0
ENSMUSG00000037280,Galnt6,ENSMFAG00000031673,GALNT6,ortholog_one2one,1.0
ENSMUSG00000026455,Klhl12,ENSMFAG00000031203,KLHL12,ortholog_one2one,1.0
ENSMUSG00000016933,Plcg1,ENSMFAG00000000283,PLCG1,ortholog_one2one,1.0
ENSMUSG00000020156,Pwwp3a,ENSMFAG00000039690,PWWP3A,ortholog_one2one,1.0
ENSMUSG00000027887,Sypl2,ENSMFAG00000047408,SYPL2,ortholog_one2one,1.0
ENSMUSG00000047248,C2cd3,ENSMFAG00000027579,C2CD3,ortholog_one2one,1.0
ENSMUSG00000068749,Psma5,ENSMFAG00000000081,PSMA5,ortholog_one2one,1.0
ENSMUSG00000041638,Gcn1,ENSMFAG00000003588,GCN1,ortholog_one2one,1.0
ENSMUSG00000071015,Gm136,ENSMFAG00000045620,C6orf163,ortholog_one2one,1.0
ENSMUSG00000041216,Clvs1,ENSMFAG00000035625,CLVS1,ortholog_one2one,1.0
ENSMUSG00000118664,Tusc3,ENSMFAG00000039566,TUSC3,ortholog_one2one,1.0
ENSMUSG00000022286,Grhl2,ENSMFAG00000032722,GRHL2,ortholog_one2one,1.0
ENSMUSG00000036872,Abcc12,ENSMFAG00000039229,ABCC12,ortholog_one2one,1.0
ENSMUSG00000020692,Nle1,ENSMFAG00000037776,NLE1,ortholog_one2one,1.0
ENSMUSG00000042229,Rabif,ENSMFAG00000037667,RABIF,ortholog_one2one,1.0
ENSMUSG00000053754,Chd8,ENSMFAG00000035402,CHD8,ortholog_one2one,1.0
ENSMUSG00000026269,Rnpepl1,ENSMFAG00000038176,RNPEPL1,ortholog_one2one,1.0
ENSMUSG00000028295,Smim8,ENSMFAG00000000775,SMIM8,ortholog_one2one,1.0
ENSMUSG00000030134,Rasgef1a,ENSMFAG00000044017,RASGEF1A,ortholog_one2one,1.0
ENSMUSG00000050668,Gpatch11,ENSMFAG00000043245,GPATCH11,ortholog_one2one,1.0
ENSMUSG00000051359,Ncald,ENSMFAG00000036726,NCALD,ortholog_one2one,1.0
ENSMUSG00000024079,Eif2ak2,ENSMFAG00000030576,EIF2AK2,ortholog_one2one,1.0
ENSMUSG00000039967,Zfp292,ENSMFAG00000045756,ZNF292,ortholog_one2one,1.0
ENSMUSG00000026270,Capn10,ENSMFAG00000031448,CAPN10,ortholog_one2one,1.0
ENSMUSG00000018845,Unc45b,ENSMFAG00000036065,UNC45B,ortholog_one2one,1.0
ENSMUSG00000020150,Gamt,ENSMFAG00000041341,GAMT,ortholog_one2one,1.0
ENSMUSG00000032498,Mlh1,ENSMFAG00000000774,MLH1,ortholog_one2one,1.0
ENSMUSG00000042042,Csgalnact2,ENSMFAG00000019827,CSGALNACT2,ortholog_one2one,1.0
ENSMUSG00000038045,Sult6b1,ENSMFAG00000034517,SULT6B1,ortholog_one2one,1.0
ENSMUSG00000035877,Zhx3,ENSMFAG00000038640,ZHX3,ortholog_one2one,1.0
ENSMUSG00000062691,Cebpzos,ENSMFAG00000063109,CEBPZOS,ortholog_one2one,1.0
ENSMUSG00000038836,Agbl3,ENSMFAG00000029365,AGBL3,ortholog_one2one,1.0
ENSMUSG00000029518,Rab35,ENSMFAG00000038261,RAB35,ortholog_one2one,1.0
ENSMUSG00000069565,Dazap1,ENSMFAG00000000789,DAZAP1,ortholog_one2one,1.0
ENSMUSG00000027412,Lpin3,ENSMFAG00000038975,LPIN3,ortholog_one2one,1.0
ENSMUSG00000028300,C9orf72,ENSMFAG00000001152,C9orf72,ortholog_one2one,1.0
ENSMUSG00000024081,Cebpz,ENSMFAG00000042567,CEBPZ,ortholog_one2one,1.0
ENSMUSG00000047034,Ankrd33,ENSMFAG00000043847,ANKRD33,ortholog_one2one,1.0
ENSMUSG00000031558,Slit2,ENSMFAG00000000096,SLIT2,ortholog_one2one,1.0
ENSMUSG00000026116,Tmem131,ENSMFAG00000041529,TMEM131,ortholog_one2one,1.0
ENSMUSG00000019087,Atp6ap1,ENSMFAG00000003619,ATP6AP1,ortholog_one2one,1.0
ENSMUSG00000046785,Epm2aip1,ENSMFAG00000025920,EPM2AIP1,ortholog_one2one,1.0
ENSMUSG00000000530,Acvrl1,ENSMFAG00000039766,ACVRL1,ortholog_one2one,1.0
ENSMUSG00000032384,Csnk1g1,ENSMFAG00000002355,CSNK1G1,ortholog_one2one,1.0
ENSMUSG00000032942,Ucp3,ENSMFAG00000001176,UCP3,ortholog_one2one,1.0
ENSMUSG00000024082,Ndufaf7,ENSMFAG00000031686,NDUFAF7,ortholog_one2one,1.0
ENSMUSG00000022159,Rab2b,ENSMFAG00000027114,RAB2B,ortholog_one2one,1.0
ENSMUSG00000054404,Slfn5,ENSMFAG00000034231,SLFN5,ortholog_one2one,1.0
ENSMUSG00000050700,Emilin3,ENSMFAG00000045816,EMILIN3,ortholog_one2one,1.0
ENSMUSG00000057133,Chd6,ENSMFAG00000032830,CHD6,ortholog_one2one,1.0
ENSMUSG00000024070,Prkd3,ENSMFAG00000037186,PRKD3,ortholog_one2one,1.0
ENSMUSG00000033685,Ucp2,ENSMFAG00000003662,UCP2,ortholog_one2one,1.0
ENSMUSG00000042207,Kdm5b,ENSMFAG00000017880,KDM5B,ortholog_one2one,1.0
ENSMUSG00000000532,Acvr1b,ENSMFAG00000031949,ACVR1B,ortholog_one2one,1.0
ENSMUSG00000030110,Ret,ENSMFAG00000033445,RET,ortholog_one2one,1.0
ENSMUSG00000037661,Gpr160,ENSMFAG00000028035,GPR160,ortholog_one2one,1.0
ENSMUSG00000015291,Gdi1,ENSMFAG00000037198,GDI1,ortholog_one2one,1.0
ENSMUSG00000000531,Tamalin,ENSMFAG00000041403,TAMALIN,ortholog_one2one,1.0
ENSMUSG00000022160,Mettl3,ENSMFAG00000043302,METTL3,ortholog_one2one,1.0
ENSMUSG00000023034,Nr4a1,ENSMFAG00000045297,NR4A1,ortholog_one2one,1.0
ENSMUSG00000047866,Lonp2,ENSMFAG00000029975,LONP2,ortholog_one2one,1.0
ENSMUSG00000040136,Abcc8,ENSMFAG00000035952,ABCC8,ortholog_one2one,1.0
ENSMUSG00000075415,Fnbp1,ENSMFAG00000042440,FNBP1,ortholog_one2one,1.0
ENSMUSG00000001962,Fam50a,ENSMFAG00000021581,FAM50A,ortholog_one2one,1.0
ENSMUSG00000037204,Atg101,ENSMFAG00000032136,ATG101,ortholog_one2one,1.0
ENSMUSG00000037185,Krt80,ENSMFAG00000001336,KRT80,ortholog_one2one,1.0
ENSMUSG00000031398,Plxna3,ENSMFAG00000040837,PLXNA3,ortholog_one2one,1.0
ENSMUSG00000024084,Qpct,ENSMFAG00000038124,QPCT,ortholog_one2one,1.0
ENSMUSG00000049532,Sall2,ENSMFAG00000002687,SALL2,ortholog_one2one,1.0
ENSMUSG00000026452,Syt2,ENSMFAG00000042825,SYT2,ortholog_one2one,1.0
ENSMUSG00000022214,Dcaf11,ENSMFAG00000015999,DCAF11,ortholog_one2one,1.0
ENSMUSG00000023039,Krt7,ENSMFAG00000032813,KRT7,ortholog_one2one,1.0
ENSMUSG00000024155,Meiob,ENSMFAG00000000726,MEIOB,ortholog_one2one,1.0
ENSMUSG00000032383,Ppib,ENSMFAG00000000853,PPIB,ortholog_one2one,1.0
ENSMUSG00000027886,Cfap276,ENSMFAG00000030402,CFAP276,ortholog_one2one,1.0
ENSMUSG00000025959,Klf7,ENSMFAG00000039083,KLF7,ortholog_one2one,1.0
ENSMUSG00000036822,Topors,ENSMFAG00000000541,TOPORS,ortholog_one2one,1.0
ENSMUSG00000062296,Trank1,ENSMFAG00000001558,TRANK1,ortholog_one2one,1.0
ENSMUSG00000028407,Smim27,ENSMFAG00000040652,SMIM27,ortholog_one2one,1.0
